Id,name,season,price,product_category,size,quantity,quantities_sold,collection_family,sex,color,discount,size_type,sell_through,predicted_tier,recommended_discount,discount_reason,revenue_eur,discounted_revenue_eur,sell_through_pct
PS-00083,Morgex Stretch Polo,SS25,70.99,Polo,S,193,94,Morgex,Men,Stone Grey,0,alpha,0.328,average,20,Moderate push — 20% discount,6673.0599999999995,6673.0599999999995,32.8
WP-00092,Morgex Stretch Pants,SS25,115.99,Pants,S,128,110,Morgex,Women,Forest Green,0,alpha,0.462,average,10,Light stimulus — 10% discount,12758.9,12758.9,46.2
WPS-00074,Iconic Polo,SS25,70.99,Polo,S,81,55,Iconic,Women,Caviar,0,alpha,0.404,dead_stock,30,Clear before season end — 30% discount,3904.45,3904.45,40.4
L-00140,Iconic Logo Sweatshirt,SS25,119.99,Sweatshirt,XL,84,49,Iconic,Men,Petit Four,0,alpha,0.368,average,20,Moderate push — 20% discount,5879.509999999999,5879.509999999999,36.8
WS-00159,Circular Stripe T-Shirt,FS24,90.99,T-Shirt,XS,11,64,Circular,Women,Burgundy,50,alpha,0.853,fast_mover,0,Restock — no discount needed,5823.36,2911.68,85.3
WM-00081,Geographic Logo Shirt,SS25,104.99,Shirt,S,488,69,Geographic,Women,Snow White,0,alpha,0.124,dead_stock,50,Urgent clearance — 50% discount,7244.3099999999995,7244.3099999999995,12.4
WPS-00075,Patch Polo,SS25,80.99,Polo,XS,302,39,Patch,Women,Snow White,0,alpha,0.114,dead_stock,50,Urgent clearance — 50% discount,3158.6099999999997,3158.6099999999997,11.4
L-00142,Box Logo Heritage Sweatshirt,SS25,124.99,Sweatshirt,M,327,117,Box Logo,Men,Free Blue,0,alpha,0.264,average,20,Moderate push — 20% discount,14623.83,14623.83,26.4
W\00053,Trail Shoes,FS24,100.99,Shoes,40,168,267,Trail,Women,Free Blue,20,numeric,0.614,fast_mover,0,Restock — no discount needed,26964.329999999998,21571.464,61.4
WL-00126,Tribe Stretch Sweatshirt,SS25,126.99,Sweatshirt,S,373,31,Tribe,Women,Blue Marine,0,alpha,0.077,dead_stock,50,Urgent clearance — 50% discount,3936.69,3936.69,7.7
L-00143,Tribe Print Sweatshirt,FS24,96.99,Sweatshirt,M,75,282,Tribe,Men,Bright White,25,alpha,0.79,fast_mover,0,Restock — no discount needed,27351.18,20513.385,79.0
N-00077,Geographic Graphic Shorts,SS25,63.99,Shorts,S,103,81,Geographic,Men,Beige Sand,0,alpha,0.44,dead_stock,30,Clear before season end — 30% discount,5183.1900000000005,5183.1900000000005,44.0
M-00089,Box Logo Shirt,SS25,144.99,Shirt,XL,282,165,Box Logo,Men,Snow White,0,alpha,0.369,dead_stock,30,Clear before season end — 30% discount,23923.350000000002,23923.350000000002,36.9
WL-00128,Box Logo Print Sweatshirt,FS24,133.99,Sweatshirt,S,63,210,Box Logo,Women,Burgundy,15,alpha,0.769,fast_mover,0,Restock — no discount needed,28137.9,23917.215,76.9
PS-00084,Patch Quilted Polo,SS25,72.99,Polo,XL,30,27,Patch,Men,Burgundy,0,alpha,0.474,dead_stock,30,Clear before season end — 30% discount,1970.7299999999998,1970.7299999999998,47.4
L-00144,Geographic Quilted Sweatshirt,FS24,149.99,Sweatshirt,S,128,184,Geographic,Men,Caviar,25,alpha,0.59,fast_mover,0,Restock — no discount needed,27598.160000000003,20698.620000000003,59.0
WPS-00076,Circular Polo,FS24,68.99,Polo,L,16,143,Circular,Women,Olive,40,alpha,0.899,fast_mover,0,Restock — no discount needed,9865.57,5919.342,89.9
N-00078,Iconic Shorts,SS25,70.99,Shorts,XL,42,47,Iconic,Men,Green Lichen,0,alpha,0.528,dead_stock,30,Clear before season end — 30% discount,3336.5299999999997,3336.5299999999997,52.8
WM-00082,Morgex Shirt,FS24,125.99,Shirt,XS,140,364,Morgex,Women,Green Lichen,25,alpha,0.722,fast_mover,0,Restock — no discount needed,45860.36,34395.27,72.2
N-00079,Circular Stretch Shorts,SS25,57.99,Shorts,XL,40,19,Circular,Men,Pale Mint,0,alpha,0.322,dead_stock,30,Clear before season end — 30% discount,1101.81,1101.81,32.2
S-00204,Rainforest Half-Zip T-Shirt,SS25,70.99,T-Shirt,S,61,47,Rainforest,Men,Caviar,0,alpha,0.435,dead_stock,30,Clear before season end — 30% discount,3336.5299999999997,3336.5299999999997,43.5
WPS-00078,Morgex Heritage Polo,SS25,76.99,Polo,S,251,26,Morgex,Women,Green Lichen,0,alpha,0.094,dead_stock,50,Urgent clearance — 50% discount,2001.7399999999998,2001.7399999999998,9.4
S-00205,Patch Stripe T-Shirt,SS25,92.99,T-Shirt,M,108,43,Patch,Men,Grey Melange,0,alpha,0.285,dead_stock,30,Clear before season end — 30% discount,3998.5699999999997,3998.5699999999997,28.5
WS-00163,Morgex Half-Zip T-Shirt,FS24,44.99,T-Shirt,XXL,159,211,Morgex,Women,Navy,25,alpha,0.57,fast_mover,0,Restock — no discount needed,9492.890000000001,7119.6675,57.0
W\00054,Cresta Heritage Shoes,FS24,119.99,Shoes,36,41,208,Cresta,Women,Blue Marine,15,numeric,0.835,fast_mover,0,Restock — no discount needed,24957.92,21214.231999999996,83.5
WV-00034,Box Logo Quilted Swimwear,SS25,75.99,Swimwear,L,489,76,Box Logo,Women,Blue Marine,0,alpha,0.135,dead_stock,50,Urgent clearance — 50% discount,5775.24,5775.24,13.5
WS-00164,Geographic Half-Zip T-Shirt,SS25,91.99,T-Shirt,L,316,273,Geographic,Women,Burgundy,0,alpha,0.463,dead_stock,30,Clear before season end — 30% discount,25113.269999999997,25113.269999999997,46.3
WS-00165,Circular Quilted T-Shirt,FS24,84.99,T-Shirt,L,172,316,Circular,Women,Grey Melange,30,alpha,0.648,fast_mover,0,Restock — no discount needed,26856.84,18799.787999999997,64.8
WBackpackBoxLogo-0001,Box Logo Backpack,SS25,96.99,Accessories,One Size,436,159,Box Logo,Women,Old Rose,0,alpha,0.267,dead_stock,30,Clear before season end — 30% discount,15421.41,15421.41,26.7
P-00115,Morgex Half-Zip Pants,FS24,132.99,Pants,M,123,441,Morgex,Men,Stone Grey,25,alpha,0.782,fast_mover,0,Restock — no discount needed,58648.590000000004,43986.442500000005,78.2
WL-00130,Iconic Heritage Sweatshirt,SS25,153.99,Sweatshirt,XXL,411,173,Iconic,Women,Olive,0,alpha,0.296,dead_stock,30,Clear before season end — 30% discount,26640.27,26640.27,29.6
P-00116,Patch Half-Zip Pants,FS24,147.99,Pants,M,35,44,Patch,Men,Caviar,30,alpha,0.557,fast_mover,0,Restock — no discount needed,6511.56,4558.092000000001,55.7
WS-00168,Geographic Print T-Shirt,FS24,93.99,T-Shirt,S,113,329,Geographic,Women,Old Rose,15,alpha,0.744,fast_mover,0,Restock — no discount needed,30922.71,26284.303499999998,74.4
WM-00083,Morgex Quilted Shirt,SS25,101.99,Shirt,XXL,339,246,Morgex,Women,Grey Melange,0,alpha,0.421,dead_stock,30,Clear before season end — 30% discount,25089.539999999997,25089.539999999997,42.1
WPS-00079,Iconic Half-Zip Polo,SS25,94.99,Polo,XS,464,71,Iconic,Women,Pale Mint,0,alpha,0.133,dead_stock,50,Urgent clearance — 50% discount,6744.29,6744.29,13.3
M-00092,Circular Heritage Shirt,SS25,138.99,Shirt,S,337,27,Circular,Men,Orange Tangerine,0,alpha,0.074,dead_stock,50,Urgent clearance — 50% discount,3752.7300000000005,3752.7300000000005,7.4
WCapGeographic-0001,Geographic Cap,SS25,55.99,Accessories,One Size,43,33,Geographic,Women,Burgundy,0,alpha,0.434,average,10,Light stimulus — 10% discount,1847.67,1847.67,43.4
WM-00084,Patch Print Shirt,SS25,126.99,Shirt,S,355,123,Patch,Women,Caviar,0,alpha,0.257,dead_stock,30,Clear before season end — 30% discount,15619.769999999999,15619.769999999999,25.7
W\00055,Cresta Quilted Shoes,FS24,115.99,Shoes,40,103,372,Cresta,Women,Old Rose,20,numeric,0.783,fast_mover,0,Restock — no discount needed,43148.28,34518.624,78.3
WS-00171,Morgex Heritage T-Shirt,FS24,79.99,T-Shirt,XL,45,142,Morgex,Women,Navy,20,alpha,0.759,fast_mover,0,Restock — no discount needed,11358.58,9086.864,75.9
\00070,Trail Graphic Shoes,FS24,145.99,Shoes,46,179,284,Trail,Men,Snow White,40,numeric,0.613,fast_mover,0,Restock — no discount needed,41461.16,24876.696000000004,61.3
WV-00036,Sun-Lover Half-Zip Swimwear,SS25,56.99,Swimwear,S,95,91,Sun-Lover,Women,Beige Sand,0,alpha,0.489,dead_stock,30,Clear before season end — 30% discount,5186.09,5186.09,48.9
P-00117,Iconic Logo Pants,FS24,155.99,Pants,XS,158,307,Iconic,Men,White Whisper,30,alpha,0.66,fast_mover,0,Restock — no discount needed,47888.93,33522.251,66.0
S-00212,Geographic Stretch T-Shirt,FS24,81.99,T-Shirt,M,77,235,Geographic,Men,Free Blue,20,alpha,0.753,fast_mover,0,Restock — no discount needed,19267.649999999998,15414.119999999999,75.3
M-00093,Box Logo Print Shirt,SS25,95.99,Shirt,XL,382,122,Box Logo,Men,Old Rose,0,alpha,0.242,average,20,Moderate push — 20% discount,11710.779999999999,11710.779999999999,24.2
N-00080,Iconic Logo Shorts,FS24,58.99,Shorts,XL,66,144,Iconic,Men,Burgundy,15,alpha,0.686,fast_mover,0,Restock — no discount needed,8494.56,7220.376,68.6
M-00094,Tribe Quilted Shirt,FS24,146.99,Shirt,XS,72,442,Tribe,Men,Old Rose,15,alpha,0.86,fast_mover,0,Restock — no discount needed,64969.58,55224.143000000004,86.0
W\00056,Box Logo Stretch Shoes,SS25,162.99,Shoes,36,159,148,Box Logo,Women,Navy,0,numeric,0.482,average,10,Light stimulus — 10% discount,24122.52,24122.52,48.2
M-00095,Box Logo Shirt,SS25,88.99,Shirt,S,177,134,Box Logo,Men,Petit Four,0,alpha,0.431,dead_stock,30,Clear before season end — 30% discount,11924.66,11924.66,43.1
L-00151,Rainforest Quilted Sweatshirt,FS24,141.99,Sweatshirt,S,170,396,Rainforest,Men,Stone Grey,20,alpha,0.7,fast_mover,0,Restock — no discount needed,56228.04,44982.43200000001,70.0
PS-00085,Box Logo Graphic Polo,SS25,81.99,Polo,XS,137,144,Box Logo,Men,White Whisper,0,alpha,0.512,dead_stock,30,Clear before season end — 30% discount,11806.56,11806.56,51.2
S-00215,Patch Logo T-Shirt,SS25,53.99,T-Shirt,XS,429,100,Patch,Men,Pale Mint,0,alpha,0.189,dead_stock,30,Clear before season end — 30% discount,5399.0,5399.0,18.9
\00071,Cresta Stripe Shoes,SS25,162.99,Shoes,40,473,48,Cresta,Men,Olive,0,numeric,0.092,dead_stock,50,Urgent clearance — 50% discount,7823.52,7823.52,9.2
P-00120,Rainforest Pants,SS25,116.99,Pants,XL,226,114,Rainforest,Men,Forest Green,0,alpha,0.335,average,20,Moderate push — 20% discount,13336.859999999999,13336.859999999999,33.5
WM-00086,Box Logo Print Shirt,SS25,122.99,Shirt,L,128,18,Box Logo,Women,Pale Mint,0,alpha,0.123,dead_stock,50,Urgent clearance — 50% discount,2213.8199999999997,2213.8199999999997,12.3
WN-00050,Iconic Stripe Shorts,SS25,92.99,Shorts,XL,508,69,Iconic,Women,Navy,0,alpha,0.12,dead_stock,50,Urgent clearance — 50% discount,6416.3099999999995,6416.3099999999995,12.0
WM-00087,Patch Stripe Shirt,SS25,120.99,Shirt,XL,161,10,Patch,Women,Bright White,0,alpha,0.058,dead_stock,50,Urgent clearance — 50% discount,1209.8999999999999,1209.8999999999999,5.8
WV-00037,Wave Logo Swimwear,FS24,44.99,Swimwear,XS,156,237,Wave,Women,Free Blue,30,alpha,0.603,fast_mover,0,Restock — no discount needed,10662.630000000001,7463.840999999999,60.3
W\00057,Trail Print Shoes,SS25,125.99,Shoes,42,116,33,Trail,Women,Bright White,0,numeric,0.221,average,20,Moderate push — 20% discount,4157.67,4157.67,22.1
PS-00086,Box Logo Polo,FS24,71.99,Polo,XS,28,383,Box Logo,Men,Forest Green,10,alpha,0.932,fast_mover,0,Restock — no discount needed,27572.17,24814.952999999998,93.2
M-00096,Rainforest Stretch Shirt,FS24,92.99,Shirt,M,100,393,Rainforest,Men,Free Blue,40,alpha,0.797,fast_mover,0,Restock — no discount needed,36545.07,21927.041999999998,79.7
WN-00051,Morgex Heritage Shorts,SS25,65.99,Shorts,S,130,18,Morgex,Women,Snow White,0,alpha,0.122,dead_stock,50,Urgent clearance — 50% discount,1187.82,1187.82,12.2
WS-00173,Box Logo Quilted T-Shirt,SS25,40.99,T-Shirt,XL,301,114,Box Logo,Women,Petit Four,0,alpha,0.275,dead_stock,30,Clear before season end — 30% discount,4672.860000000001,4672.860000000001,27.5
WS-00174,Iconic Logo T-Shirt,SS25,39.99,T-Shirt,L,520,40,Iconic,Women,Old Rose,0,alpha,0.071,dead_stock,50,Urgent clearance — 50% discount,1599.6000000000001,1599.6000000000001,7.1
WL-00132,Rainforest Stretch Sweatshirt,FS24,130.99,Sweatshirt,XS,29,554,Rainforest,Women,Forest Green,10,alpha,0.95,fast_mover,0,Restock — no discount needed,72568.46,65311.614,95.0
S-00218,Patch Heritage T-Shirt,FS24,50.99,T-Shirt,XL,25,45,Patch,Men,Yellow Sunshine,25,alpha,0.643,fast_mover,0,Restock — no discount needed,2294.55,1720.9125,64.3
WL-00134,Tribe Stripe Sweatshirt,FS24,126.99,Sweatshirt,L,118,325,Tribe,Women,Olive,15,alpha,0.734,fast_mover,0,Restock — no discount needed,41271.75,35080.987499999996,73.4
L-00152,Iconic Quilted Sweatshirt,FS24,125.99,Sweatshirt,M,34,73,Iconic,Men,Bright Red,25,alpha,0.682,fast_mover,0,Restock — no discount needed,9197.27,6897.952499999999,68.2
WS-00176,Box Logo Heritage T-Shirt,FS24,86.99,T-Shirt,XL,54,390,Box Logo,Women,Bright Red,25,alpha,0.878,fast_mover,0,Restock — no discount needed,33926.1,25444.574999999997,87.8
L-00153,Tribe Half-Zip Sweatshirt,SS25,153.99,Sweatshirt,S,297,192,Tribe,Men,Burgundy,0,alpha,0.393,dead_stock,30,Clear before season end — 30% discount,29566.08,29566.08,39.3
WPS-00080,Rainforest Stripe Polo,FS24,84.99,Polo,S,82,145,Rainforest,Women,Bright Red,15,alpha,0.639,fast_mover,0,Restock — no discount needed,12323.55,10475.017499999998,63.9
W\00058,Box Logo Heritage Shoes,SS25,116.99,Shoes,36,64,28,Box Logo,Women,Pale Mint,0,numeric,0.304,dead_stock,30,Clear before season end — 30% discount,3275.72,3275.72,30.4
WP-00095,Iconic Half-Zip Pants,FS24,154.99,Pants,XL,44,512,Iconic,Women,Forest Green,25,alpha,0.921,fast_mover,0,Restock — no discount needed,79354.88,59516.16,92.1
WN-00053,Geographic Print Shorts,SS25,50.99,Shorts,L,354,201,Geographic,Women,Blue Marine,0,alpha,0.362,dead_stock,30,Clear before season end — 30% discount,10248.99,10248.99,36.2
\00073,Trail Shoes,FS24,145.99,Shoes,42,223,369,Trail,Men,Bright Red,50,numeric,0.623,fast_mover,0,Restock — no discount needed,53870.310000000005,26935.155000000002,62.3
WV-00039,Sun-Lover Swimwear,FS24,49.99,Swimwear,XXL,68,165,Sun-Lover,Women,Snow White,20,alpha,0.708,fast_mover,0,Restock — no discount needed,8248.35,6598.68,70.8
WM-00088,Rainforest Half-Zip Shirt,FS24,89.99,Shirt,XXL,73,398,Rainforest,Women,Bright Red,15,alpha,0.845,fast_mover,0,Restock — no discount needed,35816.02,30443.616999999995,84.5
PS-00087,Circular Half-Zip Polo,SS25,80.99,Polo,XXL,449,30,Circular,Men,Petit Four,0,alpha,0.063,dead_stock,50,Urgent clearance — 50% discount,2429.7,2429.7,6.3
WL-00137,Iconic Stretch Sweatshirt,SS25,165.99,Sweatshirt,S,109,35,Iconic,Women,Yellow Sunshine,0,alpha,0.243,dead_stock,30,Clear before season end — 30% discount,5809.650000000001,5809.650000000001,24.3
S-00221,Iconic Half-Zip T-Shirt,SS25,76.99,T-Shirt,M,93,114,Iconic,Men,Bright Red,0,alpha,0.551,dead_stock,30,Clear before season end — 30% discount,8776.859999999999,8776.859999999999,55.1
\00074,Cresta Stripe Shoes,SS25,181.99,Shoes,43,31,9,Cresta,Men,Forest Green,0,numeric,0.225,average,20,Moderate push — 20% discount,1637.91,1637.91,22.5
P-00124,Morgex Stripe Pants,SS25,142.99,Pants,XL,74,30,Morgex,Men,Khaki,0,alpha,0.288,average,20,Moderate push — 20% discount,4289.700000000001,4289.700000000001,28.8
N-00081,Iconic Half-Zip Shorts,SS25,65.99,Shorts,XXL,392,199,Iconic,Men,Stone Grey,0,alpha,0.337,dead_stock,30,Clear before season end — 30% discount,13132.009999999998,13132.009999999998,33.7
WL-00138,Box Logo Graphic Sweatshirt,FS24,106.99,Sweatshirt,S,32,89,Box Logo,Women,Caviar,30,alpha,0.736,fast_mover,0,Restock — no discount needed,9522.109999999999,6665.476999999999,73.6
M-00098,Iconic Graphic Shirt,FS24,132.99,Shirt,L,163,436,Iconic,Men,Forest Green,25,alpha,0.728,fast_mover,0,Restock — no discount needed,57983.64000000001,43487.73,72.8
P-00125,Tribe Graphic Pants,FS24,145.99,Pants,XL,162,396,Tribe,Men,Bright Red,25,alpha,0.71,fast_mover,0,Restock — no discount needed,57812.04,43359.030000000006,71.0
PS-00088,Iconic Polo,FS24,106.99,Polo,M,61,92,Iconic,Men,Old Rose,25,alpha,0.601,fast_mover,0,Restock — no discount needed,9843.08,7382.3099999999995,60.1
WM-00089,Circular Stretch Shirt,SS25,123.99,Shirt,XS,245,228,Circular,Women,Khaki,0,alpha,0.482,dead_stock,30,Clear before season end — 30% discount,28269.719999999998,28269.719999999998,48.2
WL-00140,Box Logo Logo Sweatshirt,FS24,134.99,Sweatshirt,M,29,207,Box Logo,Women,Bright Red,30,alpha,0.877,fast_mover,0,Restock — no discount needed,27942.93,19560.051,87.7
WM-00090,Iconic Shirt,FS24,113.99,Shirt,M,8,41,Iconic,Women,Caviar,25,alpha,0.837,fast_mover,0,Restock — no discount needed,4673.59,3505.1924999999997,83.7
WP-00096,Geographic Pants,SS25,126.99,Pants,S,369,133,Geographic,Women,Blue Marine,0,alpha,0.265,average,20,Moderate push — 20% discount,16889.67,16889.67,26.5
WS-00179,Iconic Graphic T-Shirt,FS24,86.99,T-Shirt,XL,68,518,Iconic,Women,Green Lichen,40,alpha,0.884,fast_mover,0,Restock — no discount needed,45060.82,27036.492,88.4
P-00126,Box Logo Half-Zip Pants,SS25,149.99,Pants,XS,261,307,Box Logo,Men,Petit Four,0,alpha,0.54,average,10,Light stimulus — 10% discount,46046.93,46046.93,54.0
L-00155,Geographic Half-Zip Sweatshirt,SS25,167.99,Sweatshirt,S,296,110,Geographic,Men,Beige Sand,0,alpha,0.271,average,20,Moderate push — 20% discount,18478.9,18478.9,27.1
M-00099,Circular Quilted Shirt,SS25,128.99,Shirt,L,162,50,Circular,Men,Petit Four,0,alpha,0.236,dead_stock,30,Clear before season end — 30% discount,6449.5,6449.5,23.6
PS-00090,Morgex Graphic Polo,SS25,91.99,Polo,XXL,220,132,Morgex,Men,White Whisper,0,alpha,0.375,average,20,Moderate push — 20% discount,12142.679999999998,12142.679999999998,37.5
PS-00091,Geographic Logo Polo,SS25,72.99,Polo,XS,95,102,Geographic,Men,Beige Sand,0,alpha,0.518,dead_stock,30,Clear before season end — 30% discount,7444.98,7444.98,51.8
WSocksRainforest-0002,Rainforest Socks,SS25,76.99,Accessories,One Size,254,193,Rainforest,Women,Pale Mint,0,alpha,0.432,dead_stock,30,Clear before season end — 30% discount,14859.07,14859.07,43.2
WPS-00081,Geographic Print Polo,SS25,76.99,Polo,XS,449,142,Geographic,Women,Orange Tangerine,0,alpha,0.24,dead_stock,30,Clear before season end — 30% discount,10932.58,10932.58,24.0
WM-00092,Box Logo Stripe Shirt,FS24,88.99,Shirt,S,86,189,Box Logo,Women,Khaki,25,alpha,0.687,fast_mover,0,Restock — no discount needed,16819.11,12614.332499999999,68.7
L-00156,Morgex Graphic Sweatshirt,SS25,123.99,Sweatshirt,M,48,4,Morgex,Men,Olive,0,alpha,0.077,dead_stock,50,Urgent clearance — 50% discount,495.96,495.96,7.7
ScarfIconic-0001,Iconic Scarf,SS25,110.99,Accessories,One Size,350,141,Iconic,Men,Stone Grey,0,alpha,0.287,dead_stock,30,Clear before season end — 30% discount,15649.59,15649.59,28.7
PS-00092,Circular Graphic Polo,SS25,80.99,Polo,M,334,74,Circular,Men,Free Blue,0,alpha,0.181,dead_stock,30,Clear before season end — 30% discount,5993.259999999999,5993.259999999999,18.1
M-00100,Tribe Heritage Shirt,FS24,111.99,Shirt,L,66,83,Tribe,Men,Petit Four,25,alpha,0.557,fast_mover,0,Restock — no discount needed,9295.17,6971.3775,55.7
P-00127,Patch Heritage Pants,SS25,157.99,Pants,S,384,170,Patch,Men,Forest Green,0,alpha,0.307,dead_stock,30,Clear before season end — 30% discount,26858.300000000003,26858.300000000003,30.7
SocksGeographic-0001,Geographic Socks,SS25,54.99,Accessories,One Size,228,71,Geographic,Men,Orange Tangerine,0,alpha,0.237,dead_stock,30,Clear before season end — 30% discount,3904.29,3904.29,23.7
W\00059,Trail Print Shoes,SS25,162.99,Shoes,41,223,34,Trail,Women,Grey Melange,0,numeric,0.132,dead_stock,50,Urgent clearance — 50% discount,5541.66,5541.66,13.2
L-00157,Circular Quilted Sweatshirt,SS25,159.99,Sweatshirt,XS,315,217,Circular,Men,Blue Marine,0,alpha,0.408,dead_stock,30,Clear before season end — 30% discount,34717.83,34717.83,40.8
WPS-00082,Tribe Polo,SS25,96.99,Polo,XL,434,100,Tribe,Women,Burgundy,0,alpha,0.187,dead_stock,30,Clear before season end — 30% discount,9699.0,9699.0,18.7
WL-00141,Iconic Stripe Sweatshirt,SS25,99.99,Sweatshirt,XXL,224,259,Iconic,Women,Old Rose,0,alpha,0.536,dead_stock,30,Clear before season end — 30% discount,25897.41,25897.41,53.6
V-00049,Wave Stretch Swimwear,FS24,44.99,Swimwear,XL,64,175,Wave,Men,Olive,10,alpha,0.732,fast_mover,0,Restock — no discount needed,7873.25,7085.925,73.2
M-00101,Iconic Shirt,FS24,130.99,Shirt,XS,47,372,Iconic,Men,Orange Tangerine,30,alpha,0.888,fast_mover,0,Restock — no discount needed,48728.280000000006,34109.796,88.8
S-00226,Patch Graphic T-Shirt,SS25,34.99,T-Shirt,L,81,39,Patch,Men,Yellow Sunshine,0,alpha,0.325,dead_stock,30,Clear before season end — 30% discount,1364.6100000000001,1364.6100000000001,32.5
BucketHatRainforest-0001,Rainforest Bucket Hat,SS25,104.99,Accessories,One Size,432,107,Rainforest,Men,Navy,0,alpha,0.199,dead_stock,30,Clear before season end — 30% discount,11233.93,11233.93,19.9
P-00129,Iconic Half-Zip Pants,SS25,100.99,Pants,M,217,235,Iconic,Men,Petit Four,0,alpha,0.52,dead_stock,30,Clear before season end — 30% discount,23732.649999999998,23732.649999999998,52.0
\00076,Slate Print Shoes,FS24,194.99,Shoes,40,65,329,Slate,Men,Free Blue,40,numeric,0.835,fast_mover,0,Restock — no discount needed,64151.71000000001,38491.026,83.5
